head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time
5,10,34,34,Random,-9999,144a146ccb28ff4f,2.1089999675750732,0.08599996566772461,1644977122.759,10,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/3-2-1.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/3-2-1.png' />,<img src='/static/targets/1-6-1.png' />,1-6-1.png,3-2-1.png,1-3-2.png,3-2-1.png,1-6-1.png,14811.460375547409,2022-02-16T02:05:22.759000,1644962311.2986245
28,1,17,1,Random,-9999,43d884513ce98048,2.2360000610351562,0.0989999771118164,1644977123.411,17,<img src='/static/targets/1-1-2.png' />,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/1-1-2.png' />,<img src='/static/targets/2-1-2.png' />,1-1-2.png,2-1-2.png,2-7-1.png,1-1-2.png,2-1-2.png,14812.112375497818,2022-02-16T02:05:23.411000,1644962311.2986245
16,22,14,22,Random,-9999,751aa7e4081046a9,1.63100004196167,0.1549999713897705,1644977124.374,14,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/1-8-1.png' />,<img src='/static/targets/2-1-1.png' />,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/1-8-1.png' />,2-4-1.png,1-8-1.png,2-1-1.png,2-4-1.png,1-8-1.png,14813.075375556946,2022-02-16T02:05:24.374000,1644962311.2986245
12,29,62,62,Random,-9999,43d884513ce98048,0.9739999771118164,0.1919999122619629,1644977124.483,29,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/1-7-1.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/2-7-2.png' />,2-7-2.png,4-8-1.png,1-7-1.png,4-8-1.png,2-7-2.png,14813.18437552452,2022-02-16T02:05:24.483000,1644962311.2986245
9,20,10,10,Random,-9999,ea9a540c590141e5,3.9029998779296875,0.1700000762939453,1644977125.253,20,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/2-3-1.png' />,2-3-1.png,1-6-1.png,1-5-2.png,1-6-1.png,2-3-1.png,14813.954375505447,2022-02-16T02:05:25.253000,1644962311.2986245
42,40,20,40,Random,-9999,43d884513ce98048,0.8659999370574951,0.0970001220703125,1644977125.444,20,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/2-3-1.png' />,3-5-1.png,2-3-1.png,3-6-1.png,3-5-1.png,2-3-1.png,14814.145375490189,2022-02-16T02:05:25.444000,1644962311.2986245
26,41,53,53,Random,-9999,751aa7e4081046a9,1.7990000247955322,0.1530001163482666,1644977126.325,41,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/2-6-1.png' />,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/3-5-2.png' />,3-5-2.png,4-3-2.png,2-6-1.png,4-3-2.png,3-5-2.png,14815.02637553215,2022-02-16T02:05:26.325000,1644962311.2986245
60,31,43,31,Random,-9999,144a146ccb28ff4f,2.736999988555908,0.15599989891052246,1644977126.535,43,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/3-6-2.png' />,2-8-2.png,3-6-2.png,4-7-1.png,2-8-2.png,3-6-2.png,14815.236375570297,2022-02-16T02:05:26.535000,1644962311.2986245
14,5,32,5,Validation,6,579fc987c1ada6e1,6.758000135421753,0.20000004768371582,1644977126.704,32,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/1-8-1.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/3-1-1.png' />,1-3-2.png,3-1-1.png,1-8-1.png,1-3-2.png,3-1-1.png,14815.405375480652,2022-02-16T02:05:26.704000,1644962311.2986245
4,32,35,32,Random,-9999,43d884513ce98048,1.313999891281128,0.09599995613098145,1644977126.854,35,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/3-2-2.png' />,3-1-1.png,3-2-2.png,1-3-1.png,3-1-1.png,3-2-2.png,14815.55537557602,2022-02-16T02:05:26.854000,1644962311.2986245
40,26,35,35,Validation,8,ea9a540c590141e5,2.4580001831054688,0.1659998893737793,1644977127.874,26,<img src='/static/targets/2-6-1.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/2-6-1.png' />,2-6-1.png,3-2-2.png,3-5-1.png,3-2-2.png,2-6-1.png,14816.575375556946,2022-02-16T02:05:27.874000,1644962311.2986245
35,13,51,13,Random,-9999,43d884513ce98048,1.4300000667572021,0.0970001220703125,1644977128.382,51,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/4-2-2.png' />,1-7-2.png,4-2-2.png,3-2-2.png,1-7-2.png,4-2-2.png,14817.083375453949,2022-02-16T02:05:28.382000,1644962311.2986245
41,60,33,33,Random,-9999,751aa7e4081046a9,1.8289999961853027,0.14800000190734863,1644977128.421,60,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/3-1-2.png' />,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/3-1-2.png' />,<img src='/static/targets/4-7-1.png' />,4-7-1.png,3-1-2.png,3-5-2.png,3-1-2.png,4-7-1.png,14817.122375488281,2022-02-16T02:05:28.421000,1644962311.2986245
9,63,7,7,Random,-9999,43d884513ce98048,0.9679999351501465,0.09800004959106445,1644977129.446,63,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/4-8-2.png' />,4-8-2.png,1-4-2.png,1-5-2.png,1-4-2.png,4-8-2.png,14818.147375583649,2022-02-16T02:05:29.446000,1644962311.2986245
56,24,21,21,Random,-9999,144a146ccb28ff4f,2.684000015258789,1.0250000953674316,1644977129.553,24,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/2-5-1.png' />,2-5-1.png,2-3-2.png,4-5-1.png,2-3-2.png,2-5-1.png,14818.254375457764,2022-02-16T02:05:29.553000,1644962311.2986245
26,52,54,54,Random,-9999,43d884513ce98048,1.2230000495910645,0.09800004959106445,1644977130.77,52,<img src='/static/targets/4-3-1.png' />,<img src='/static/targets/4-4-1.png' />,<img src='/static/targets/2-6-1.png' />,<img src='/static/targets/4-4-1.png' />,<img src='/static/targets/4-3-1.png' />,4-3-1.png,4-4-1.png,2-6-1.png,4-4-1.png,4-3-1.png,14819.471375465393,2022-02-16T02:05:30.770000,1644962311.2986245
48,31,60,60,Random,-9999,43d884513ce98048,0.9210000038146973,0.09599995613098145,1644977131.785,31,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/4-1-1.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/2-8-2.png' />,2-8-2.png,4-7-1.png,4-1-1.png,4-7-1.png,2-8-2.png,14820.486375570297,2022-02-16T02:05:31.785000,1644962311.2986245
16,35,10,35,Random,-9999,751aa7e4081046a9,3.5799999237060547,0.2690000534057617,1644977132.279,10,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/2-1-1.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/1-6-1.png' />,3-2-2.png,1-6-1.png,2-1-1.png,3-2-2.png,1-6-1.png,14820.980375528336,2022-02-16T02:05:32.279000,1644962311.2986245
41,61,23,23,Random,-9999,144a146ccb28ff4f,1.9520001411437988,0.6149997711181641,1644977132.373,61,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/4-7-2.png' />,4-7-2.png,2-4-2.png,3-5-2.png,2-4-2.png,4-7-2.png,14821.074375391006,2022-02-16T02:05:32.373000,1644962311.2986245
17,4,7,4,Random,-9999,43d884513ce98048,1.3199999332427979,0.0989999771118164,1644977133.204,7,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/1-4-2.png' />,1-3-1.png,1-4-2.png,2-1-2.png,1-3-1.png,1-4-2.png,14821.905375480652,2022-02-16T02:05:33.204000,1644962311.2986245
6,58,49,58,Random,-9999,ea9a540c590141e5,5.319000005722046,0.16199994087219238,1644977133.355,49,<img src='/static/targets/4-6-1.png' />,<img src='/static/targets/4-1-2.png' />,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/4-6-1.png' />,<img src='/static/targets/4-1-2.png' />,4-6-1.png,4-1-2.png,1-4-1.png,4-6-1.png,4-1-2.png,14822.05637550354,2022-02-16T02:05:33.355000,1644962311.2986245
53,46,40,46,Random,-9999,579fc987c1ada6e1,7.194000005722046,0.17799997329711914,1644977134.076,40,<img src='/static/targets/3-8-1.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/3-8-1.png' />,<img src='/static/targets/3-5-1.png' />,3-8-1.png,3-5-1.png,4-3-2.png,3-8-1.png,3-5-1.png,14822.777375459671,2022-02-16T02:05:34.076000,1644962311.2986245
31,51,39,51,Random,-9999,751aa7e4081046a9,2.062000036239624,0.28299999237060547,1644977134.612,39,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/3-4-2.png' />,4-2-2.png,3-4-2.png,2-8-2.png,4-2-2.png,3-4-2.png,14823.313375473022,2022-02-16T02:05:34.612000,1644962311.2986245
9,43,29,43,Validation,9,43d884513ce98048,1.374000072479248,0.10100007057189941,1644977134.679,29,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/2-7-2.png' />,3-6-2.png,2-7-2.png,1-5-2.png,3-6-2.png,2-7-2.png,14823.380375385284,2022-02-16T02:05:34.679000,1644962311.2986245
9,32,10,32,Random,-9999,ea9a540c590141e5,1.6529998779296875,0.1549999713897705,1644977135.092,10,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/1-6-1.png' />,3-1-1.png,1-6-1.png,1-5-2.png,3-1-1.png,1-6-1.png,14823.793375492096,2022-02-16T02:05:35.092000,1644962311.2986245
59,43,55,55,Random,-9999,43d884513ce98048,1.069000005722046,0.10199999809265137,1644977135.848,43,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/3-6-2.png' />,3-6-2.png,4-4-2.png,4-6-2.png,4-4-2.png,3-6-2.png,14824.549375534058,2022-02-16T02:05:35.848000,1644962311.2986245
40,5,9,5,Random,-9999,144a146ccb28ff4f,4.289000034332275,0.33899998664855957,1644977136.496,9,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/1-5-2.png' />,1-3-2.png,1-5-2.png,3-5-1.png,1-3-2.png,1-5-2.png,14825.197375535965,2022-02-16T02:05:36.496000,1644962311.2986245
38,44,46,44,Random,-9999,751aa7e4081046a9,1.7300000190734863,0.3249998092651367,1644977136.551,46,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/3-8-1.png' />,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/3-8-1.png' />,3-7-1.png,3-8-1.png,3-4-1.png,3-7-1.png,3-8-1.png,14825.252375602722,2022-02-16T02:05:36.551000,1644962311.2986245
1,24,53,24,Random,-9999,579fc987c1ada6e1,2.495000123977661,0.2519998550415039,1644977136.802,53,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/1-1-2.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/4-3-2.png' />,2-5-1.png,4-3-2.png,1-1-2.png,2-5-1.png,4-3-2.png,14825.503375530243,2022-02-16T02:05:36.802000,1644962311.2986245
44,54,39,54,Random,-9999,43d884513ce98048,0.9260001182556152,0.09799981117248535,1644977136.875,39,<img src='/static/targets/4-4-1.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/4-4-1.png' />,<img src='/static/targets/3-4-2.png' />,4-4-1.png,3-4-2.png,3-7-1.png,4-4-1.png,3-4-2.png,14825.576375484467,2022-02-16T02:05:36.875000,1644962311.2986245
58,31,45,31,Random,-9999,43d884513ce98048,1.2880001068115234,0.0989999771118164,1644977138.264,45,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/3-7-2.png' />,<img src='/static/targets/4-6-1.png' />,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/3-7-2.png' />,2-8-2.png,3-7-2.png,4-6-1.png,2-8-2.png,3-7-2.png,14826.965375423431,2022-02-16T02:05:38.264000,1644962311.2986245
56,18,13,13,Random,-9999,ea9a540c590141e5,3.309000015258789,0.0820000171661377,1644977138.559,18,<img src='/static/targets/2-2-1.png' />,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/2-2-1.png' />,2-2-1.png,1-7-2.png,4-5-1.png,1-7-2.png,2-2-1.png,14827.260375499725,2022-02-16T02:05:38.559000,1644962311.2986245
56,19,61,19,Random,-9999,144a146ccb28ff4f,2.1480000019073486,0.1359999179840088,1644977138.943,61,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/4-7-2.png' />,2-2-2.png,4-7-2.png,4-5-1.png,2-2-2.png,4-7-2.png,14827.644375562668,2022-02-16T02:05:38.943000,1644962311.2986245
25,27,51,27,Random,-9999,43d884513ce98048,0.8789999485015869,0.10199999809265137,1644977139.241,51,<img src='/static/targets/2-6-2.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/2-6-2.png' />,<img src='/static/targets/4-2-2.png' />,2-6-2.png,4-2-2.png,2-5-2.png,2-6-2.png,4-2-2.png,14827.942375421524,2022-02-16T02:05:39.241000,1644962311.2986245
54,2,17,2,Random,-9999,751aa7e4081046a9,2.7910001277923584,0.1549999713897705,1644977139.619,17,<img src='/static/targets/1-2-1.png' />,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/4-4-1.png' />,<img src='/static/targets/1-2-1.png' />,<img src='/static/targets/2-1-2.png' />,1-2-1.png,2-1-2.png,4-4-1.png,1-2-1.png,2-1-2.png,14828.320375442505,2022-02-16T02:05:39.619000,1644962311.2986245
20,37,28,28,Random,-9999,43d884513ce98048,1.0250000953674316,0.0969998836517334,1644977140.363,37,<img src='/static/targets/3-3-2.png' />,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/3-3-2.png' />,3-3-2.png,2-7-1.png,2-3-1.png,2-7-1.png,3-3-2.png,14829.064375400543,2022-02-16T02:05:40.363000,1644962311.2986245
59,35,61,61,Random,-9999,ea9a540c590141e5,2.0420000553131104,0.1660001277923584,1644977140.77,35,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/3-2-2.png' />,3-2-2.png,4-7-2.png,4-6-2.png,4-7-2.png,3-2-2.png,14829.471375465393,2022-02-16T02:05:40.770000,1644962311.2986245
24,8,52,52,Random,-9999,144a146ccb28ff4f,1.9720001220703125,0.24699997901916504,1644977141.087,8,<img src='/static/targets/1-5-1.png' />,<img src='/static/targets/4-3-1.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/4-3-1.png' />,<img src='/static/targets/1-5-1.png' />,1-5-1.png,4-3-1.png,2-5-1.png,4-3-1.png,1-5-1.png,14829.788375377655,2022-02-16T02:05:41.087000,1644962311.2986245
0,21,49,21,Random,-9999,579fc987c1ada6e1,4.276000022888184,0.17500019073486328,1644977141.227,49,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/4-1-2.png' />,<img src='/static/targets/1-1-1.png' />,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/4-1-2.png' />,2-3-2.png,4-1-2.png,1-1-1.png,2-3-2.png,4-1-2.png,14829.92837548256,2022-02-16T02:05:41.227000,1644962311.2986245
34,13,9,9,Random,-9999,751aa7e4081046a9,1.9609999656677246,0.2890000343322754,1644977141.872,13,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/3-2-1.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/1-7-2.png' />,1-7-2.png,1-5-2.png,3-2-1.png,1-5-2.png,1-7-2.png,14830.573375463486,2022-02-16T02:05:41.872000,1644962311.2986245
54,18,35,35,Random,-9999,43d884513ce98048,1.4019999504089355,0.09800004959106445,1644977141.87,18,<img src='/static/targets/2-2-1.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/4-4-1.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/2-2-1.png' />,2-2-1.png,3-2-2.png,4-4-1.png,3-2-2.png,2-2-1.png,14830.571375370026,2022-02-16T02:05:41.870000,1644962311.2986245
49,4,9,9,Random,-9999,43d884513ce98048,1.051999807357788,0.11100006103515625,1644977143.026,4,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/4-1-2.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/1-3-1.png' />,1-3-1.png,1-5-2.png,4-1-2.png,1-5-2.png,1-3-1.png,14831.727375507355,2022-02-16T02:05:43.026000,1644962311.2986245
61,12,36,12,Random,-9999,751aa7e4081046a9,1.8499999046325684,0.27900004386901855,1644977143.873,36,<img src='/static/targets/1-7-1.png' />,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/1-7-1.png' />,<img src='/static/targets/3-3-1.png' />,1-7-1.png,3-3-1.png,4-7-2.png,1-7-1.png,3-3-1.png,14832.574375391006,2022-02-16T02:05:43.873000,1644962311.2986245
32,59,36,36,Random,-9999,579fc987c1ada6e1,2.55400013923645,0.21700000762939453,1644977144.048,59,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/4-6-2.png' />,4-6-2.png,3-3-1.png,3-1-1.png,3-3-1.png,4-6-2.png,14832.749375581741,2022-02-16T02:05:44.048000,1644962311.2986245
19,42,44,44,Random,-9999,144a146ccb28ff4f,2.7909998893737793,0.16499996185302734,1644977144.088,42,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/3-6-1.png' />,3-6-1.png,3-7-1.png,2-2-2.png,3-7-1.png,3-6-1.png,14832.789375543594,2022-02-16T02:05:44.088000,1644962311.2986245
47,13,62,62,Random,-9999,43d884513ce98048,1.1449999809265137,0.10100007057189941,1644977144.276,13,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/3-8-2.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/1-7-2.png' />,1-7-2.png,4-8-1.png,3-8-2.png,4-8-1.png,1-7-2.png,14832.977375507355,2022-02-16T02:05:44.276000,1644962311.2986245
58,56,51,56,Random,-9999,ea9a540c590141e5,3.3589999675750732,0.16899991035461426,1644977144.299,51,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/4-6-1.png' />,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/4-2-2.png' />,4-5-1.png,4-2-2.png,4-6-1.png,4-5-1.png,4-2-2.png,14833.000375509262,2022-02-16T02:05:44.299000,1644962311.2986245
51,30,40,40,Random,-9999,43d884513ce98048,1.125999927520752,0.10100007057189941,1644977145.501,30,<img src='/static/targets/2-8-1.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/2-8-1.png' />,2-8-1.png,3-5-1.png,4-2-2.png,3-5-1.png,2-8-1.png,14834.202375411987,2022-02-16T02:05:45.501000,1644962311.2986245
19,39,23,23,Random,-9999,ea9a540c590141e5,1.7130000591278076,0.16700005531311035,1644977146.104,39,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/3-4-2.png' />,3-4-2.png,2-4-2.png,2-2-2.png,2-4-2.png,3-4-2.png,14834.80537557602,2022-02-16T02:05:46.104000,1644962311.2986245
45,53,4,4,Random,-9999,144a146ccb28ff4f,1.9940001964569092,0.23399996757507324,1644977146.244,53,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/3-7-2.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/4-3-2.png' />,4-3-2.png,1-3-1.png,3-7-2.png,1-3-1.png,4-3-2.png,14834.945375442505,2022-02-16T02:05:46.244000,1644962311.2986245
9,22,58,22,Random,-9999,751aa7e4081046a9,2.438000202178955,0.15199995040893555,1644977146.581,58,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/4-6-1.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/4-6-1.png' />,2-4-1.png,4-6-1.png,1-5-2.png,2-4-1.png,4-6-1.png,14835.282375574112,2022-02-16T02:05:46.581000,1644962311.2986245
35,45,51,45,Random,-9999,43d884513ce98048,1.1939997673034668,0.10300016403198242,1644977146.796,51,<img src='/static/targets/3-7-2.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/3-7-2.png' />,<img src='/static/targets/4-2-2.png' />,3-7-2.png,4-2-2.png,3-2-2.png,3-7-2.png,4-2-2.png,14835.497375488281,2022-02-16T02:05:46.796000,1644962311.2986245
55,56,48,48,Random,-9999,43d884513ce98048,1.0250000953674316,0.10400009155273438,1644977147.924,56,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/4-1-1.png' />,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/4-1-1.png' />,<img src='/static/targets/4-5-1.png' />,4-5-1.png,4-1-1.png,4-4-2.png,4-1-1.png,4-5-1.png,14836.625375509262,2022-02-16T02:05:47.924000,1644962311.2986245
5,46,16,16,Random,-9999,751aa7e4081046a9,2.251999855041504,0.26999998092651367,1644977149.098,46,<img src='/static/targets/3-8-1.png' />,<img src='/static/targets/2-1-1.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/2-1-1.png' />,<img src='/static/targets/3-8-1.png' />,3-8-1.png,2-1-1.png,1-3-2.png,2-1-1.png,3-8-1.png,14837.799375534058,2022-02-16T02:05:49.098000,1644962311.2986245
57,47,15,47,Random,-9999,43d884513ce98048,1.369999885559082,0.09599995613098145,1644977149.393,15,<img src='/static/targets/3-8-2.png' />,<img src='/static/targets/1-8-2.png' />,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/3-8-2.png' />,<img src='/static/targets/1-8-2.png' />,3-8-2.png,1-8-2.png,4-5-2.png,3-8-2.png,1-8-2.png,14838.094375371933,2022-02-16T02:05:49.393000,1644962311.2986245
59,60,20,60,Random,-9999,ea9a540c590141e5,3.2960000038146973,0.08799982070922852,1644977149.558,20,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/2-3-1.png' />,4-7-1.png,2-3-1.png,4-6-2.png,4-7-1.png,2-3-1.png,14838.259375572205,2022-02-16T02:05:49.558000,1644962311.2986245
48,53,20,53,Random,-9999,43d884513ce98048,1.198000192642212,0.0989999771118164,1644977150.691,20,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/4-1-1.png' />,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/2-3-1.png' />,4-3-2.png,2-3-1.png,4-1-1.png,4-3-2.png,2-3-1.png,14839.392375469208,2022-02-16T02:05:50.691000,1644962311.2986245
4,57,54,57,Random,-9999,579fc987c1ada6e1,6.865000009536743,0.24199986457824707,1644977151.209,54,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/4-4-1.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/4-4-1.png' />,4-5-2.png,4-4-1.png,1-3-1.png,4-5-2.png,4-4-1.png,14839.910375595093,2022-02-16T02:05:51.209000,1644962311.2986245
35,55,56,55,Validation,10,43d884513ce98048,1.0239999294281006,0.10099983215332031,1644977151.814,56,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/4-5-1.png' />,4-4-2.png,4-5-1.png,3-2-2.png,4-4-2.png,4-5-1.png,14840.515375375748,2022-02-16T02:05:51.814000,1644962311.2986245
47,46,16,46,Random,-9999,751aa7e4081046a9,2.6070001125335693,0.2889997959136963,1644977151.994,16,<img src='/static/targets/3-8-1.png' />,<img src='/static/targets/2-1-1.png' />,<img src='/static/targets/3-8-2.png' />,<img src='/static/targets/3-8-1.png' />,<img src='/static/targets/2-1-1.png' />,3-8-1.png,2-1-1.png,3-8-2.png,3-8-1.png,2-1-1.png,14840.695375442505,2022-02-16T02:05:51.994000,1644962311.2986245
63,46,28,46,Random,-9999,144a146ccb28ff4f,6.060999870300293,0.1420001983642578,1644977152.451,28,<img src='/static/targets/3-8-1.png' />,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/3-8-1.png' />,<img src='/static/targets/2-7-1.png' />,3-8-1.png,2-7-1.png,4-8-2.png,3-8-1.png,2-7-1.png,14841.152375459671,2022-02-16T02:05:52.451000,1644962311.2986245
